44.84709114	-112.0465924	0.510833333
122.129238	-112.0465924	0.488666667
122.129238	-162.8901165	0.499833333
44.84709114	-162.8901165	0.512833333
85.46831646	-136.5091544	0.491666667
89.67714684	-136.5091544	0.495166667
89.67714684	-138.4275544	0.495333333
85.46831646	-138.4275544	0.471833333
65.94157215	-124.9248911	0.498666667
104.8051266	-124.9248911	0.526833333
104.8051266	-150.0118177	0.495166667
65.94157215	-150.0118177	0.515666667
45.47548608	-112.0465924	0.473166667
121.500843	-112.0465924	0.4945
121.500843	-162.8901165	0.4895
45.47548608	-162.8901165	0.519833333
85.46831646	-112.0465924	0.494833333
89.0487519	-112.0465924	0.493333333
89.0487519	-162.8901165	0.502166667
85.46831646	-162.8901165	0.483166667
46.10388101	-113.7702582	0.492
120.8724481	-113.7702582	0.500666667
120.8724481	-162.0282835	0.498666667
46.10388101	-162.0282835	0.524
85.46831646	-113.7702582	0.462666667
90.30554177	-113.7702582	0.480166667
90.30554177	-162.0282835	0.496666667
85.46831646	-162.0282835	0.4955
-130.1402506	-57.05925063	0.514333333
-52.8581038	-57.05925063	0.5085
-52.8581038	-107.9027747	0.504666667
-130.1402506	-107.9027747	0.495666667
-89.51902532	-81.52181266	0.492
-85.31019494	-81.52181266	0.499166667
-85.31019494	-83.44021266	0.509166667
-89.51902532	-83.44021266	0.476833333
-109.0457696	-69.93754937	0.491166667
-70.18221519	-69.93754937	0.506166667
-70.18221519	-95.02447595	0.486833333
-109.0457696	-95.02447595	0.492333333
-129.5118557	-57.05925063	0.515166667
-53.48649873	-57.05925063	0.494833333
-53.48649873	-107.9027747	0.492166667
-129.5118557	-107.9027747	0.515833333
-89.51902532	-57.05925063	0.478166667
-85.93858987	-57.05925063	0.509833333
-85.93858987	-107.9027747	0.504833333
-89.51902532	-107.9027747	0.454833333
-128.8834608	-58.78291646	0.493166667
-54.11489367	-58.78291646	0.498333333
-54.11489367	-107.0409418	0.498666667
-128.8834608	-107.0409418	0.5095
-89.51902532	-58.78291646	0.484833333
-84.6818	-58.78291646	0.470666667
-84.6818	-107.0409418	0.489833333
-89.51902532	-107.0409418	0.475833333
-42.64657975	-57.05925063	0.510333333
34.63556709	-57.05925063	0.5215
34.63556709	-107.9027747	0.509166667
-42.64657975	-107.9027747	0.508666667
-2.02535443	-81.52181266	0.497
2.183475949	-81.52181266	0.5015
2.183475949	-83.44021266	0.503333333
-2.02535443	-83.44021266	0.485333333
-21.55209873	-69.93754937	0.492166667
17.3114557	-69.93754937	0.4865
17.3114557	-95.02447595	0.493
-21.55209873	-95.02447595	0.503666667
-42.01818481	-57.05925063	0.489666667
34.00717215	-57.05925063	0.500333333
34.00717215	-107.9027747	0.500666667
-42.01818481	-107.9027747	0.502166667
-2.02535443	-57.05925063	0.497333333
1.555081013	-57.05925063	0.506666667
1.555081013	-107.9027747	0.4945
-2.02535443	-107.9027747	0.473166667
-41.38978987	-58.78291646	0.4995
33.37877722	-58.78291646	0.494166667
33.37877722	-107.0409418	0.4965
-41.38978987	-107.0409418	0.494166667
-2.02535443	-58.78291646	0.493833333
2.811870886	-58.78291646	0.478833333
2.811870886	-107.0409418	0.474
-2.02535443	-107.0409418	0.464166667
44.84709114	-57.05925063	0.5095
122.129238	-57.05925063	0.4795
122.129238	-107.9027747	0.4785
44.84709114	-107.9027747	0.502166667
85.46831646	-81.52181266	0.493
89.67714684	-81.52181266	0.4985
89.67714684	-83.44021266	0.497
85.46831646	-83.44021266	0.5005
65.94157215	-69.93754937	0.5035
104.8051266	-69.93754937	0.5015
104.8051266	-95.02447595	0.481333333
65.94157215	-95.02447595	0.502833333
45.47548608	-57.05925063	0.503833333
121.500843	-57.05925063	0.493333333
121.500843	-107.9027747	0.489333333
45.47548608	-107.9027747	0.504333333
85.46831646	-57.05925063	0.4955
89.0487519	-57.05925063	0.510833333
89.0487519	-107.9027747	0.498333333
85.46831646	-107.9027747	0.4765
46.10388101	-58.78291646	0.503333333
120.8724481	-58.78291646	0.491833333
120.8724481	-107.0409418	0.4965
46.10388101	-107.0409418	0.511833333
85.46831646	-58.78291646	0.491
90.30554177	-58.78291646	0.498166667
90.30554177	-107.0409418	0.472166667
85.46831646	-107.0409418	0.478
-130.1402506	-2.071908861	0.480666667
-52.8581038	-2.071908861	0.486666667
-52.8581038	-52.91543291	0.5005
-130.1402506	-52.91543291	0.506833333
-89.51902532	-26.53447089	0.476
-85.31019494	-26.53447089	0.509833333
-85.31019494	-28.45287089	0.506833333
-89.51902532	-28.45287089	0.477
-109.0457696	-14.95020759	0.521833333
-70.18221519	-14.95020759	0.503
-70.18221519	-40.03713418	0.5
-109.0457696	-40.03713418	0.504833333
-129.5118557	-2.071908861	0.513166667
-53.48649873	-2.071908861	0.492166667
-53.48649873	-52.91543291	0.501166667
-129.5118557	-52.91543291	0.510833333
-89.51902532	-2.071908861	0.4765
-85.93858987	-2.071908861	0.493166667
-85.93858987	-52.91543291	0.495166667
-89.51902532	-52.91543291	0.4695
-128.8834608	-3.795574684	0.505333333
-54.11489367	-3.795574684	0.517166667
-54.11489367	-52.0536	0.502
-128.8834608	-52.0536	0.521833333
-89.51902532	-3.795574684	0.497333333
-84.6818	-3.795574684	0.526833333
-84.6818	-52.0536	0.504666667
-89.51902532	-52.0536	0.489666667
-42.64657975	-2.071908861	0.515833333
34.63556709	-2.071908861	0.499666667
34.63556709	-52.91543291	0.525833333
-42.64657975	-52.91543291	0.51
-2.02535443	-26.53447089	0.488833333
2.183475949	-26.53447089	0.512333333
2.183475949	-28.45287089	0.500666667
-2.02535443	-28.45287089	0.504833333
-21.55209873	-14.95020759	0.5045
17.3114557	-14.95020759	0.510666667
17.3114557	-40.03713418	0.510166667
-21.55209873	-40.03713418	0.496833333
-42.01818481	-2.071908861	0.494833333
34.00717215	-2.071908861	0.4695
34.00717215	-52.91543291	0.500333333
-42.01818481	-52.91543291	0.52
-2.02535443	-2.071908861	0.487666667
1.555081013	-2.071908861	0.510833333
1.555081013	-52.91543291	0.514833333
-2.02535443	-52.91543291	0.477166667
-41.38978987	-3.795574684	0.512
33.37877722	-3.795574684	0.5175
33.37877722	-52.0536	0.5025
-41.38978987	-52.0536	0.518333333
-2.02535443	-3.795574684	0.513833333
2.811870886	-3.795574684	0.510333333
2.811870886	-52.0536	0.4995
-2.02535443	-52.0536	0.492666667
44.84709114	-2.071908861	0.507166667
122.129238	-2.071908861	0.488166667
122.129238	-52.91543291	0.502166667
44.84709114	-52.91543291	0.506833333
85.46831646	-26.53447089	0.504
89.67714684	-26.53447089	0.5185
89.67714684	-28.45287089	0.482666667
85.46831646	-28.45287089	0.499166667
65.94157215	-14.95020759	0.486666667
104.8051266	-14.95020759	0.5075
104.8051266	-40.03713418	0.501333333
65.94157215	-40.03713418	0.5285
45.47548608	-2.071908861	0.498333333
121.500843	-2.071908861	0.487166667
121.500843	-52.91543291	0.501666667
45.47548608	-52.91543291	0.519833333
85.46831646	-2.071908861	0.506166667
89.0487519	-2.071908861	0.496666667
89.0487519	-52.91543291	0.490666667
85.46831646	-52.91543291	0.465666667
46.10388101	-3.795574684	0.511833333
120.8724481	-3.795574684	0.503666667
120.8724481	-52.0536	0.510666667
46.10388101	-52.0536	0.501333333
85.46831646	-3.795574684	0.4925
90.30554177	-3.795574684	0.508666667
90.30554177	-52.0536	0.479333333
85.46831646	-52.0536	0.492
-130.1402506	52.91543291	0.514166667
-52.8581038	52.91543291	0.490166667
-52.8581038	2.071908861	0.507
-130.1402506	2.071908861	0.496833333
-89.51902532	28.45287089	0.498333333
-85.31019494	28.45287089	0.525833333
-85.31019494	26.53447089	0.501
-89.51902532	26.53447089	0.494333333
-109.0457696	40.03713418	0.5115
-70.18221519	40.03713418	0.501666667
-70.18221519	14.95020759	0.515
-109.0457696	14.95020759	0.499
-129.5118557	52.91543291	0.499833333
-53.48649873	52.91543291	0.4825
-53.48649873	2.071908861	0.513
-129.5118557	2.071908861	0.496166667
-89.51902532	52.91543291	0.463
-85.93858987	52.91543291	0.491166667
-85.93858987	2.071908861	0.499666667
-89.51902532	2.071908861	0.485
-128.8834608	51.19176709	0.480166667
-54.11489367	51.19176709	0.504333333
-54.11489367	2.933741772	0.539
-128.8834608	2.933741772	0.496833333
-89.51902532	51.19176709	0.481333333
-84.6818	51.19176709	0.490166667
-84.6818	2.933741772	0.488
-89.51902532	2.933741772	0.498666667
-42.64657975	52.91543291	0.510166667
34.63556709	52.91543291	0.490833333
34.63556709	2.071908861	0.5105
-42.64657975	2.071908861	0.511
-2.02535443	28.45287089	0.505
2.183475949	28.45287089	0.504333333
2.183475949	26.53447089	0.483666667
-2.02535443	26.53447089	0.486
-21.55209873	40.03713418	0.506833333
17.3114557	40.03713418	0.516333333
17.3114557	14.95020759	0.509666667
-21.55209873	14.95020759	0.522666667
-42.01818481	52.91543291	0.495
34.00717215	52.91543291	0.501666667
34.00717215	2.071908861	0.518166667
-42.01818481	2.071908861	0.494166667
-2.02535443	52.91543291	0.488333333
1.555081013	52.91543291	0.501333333
1.555081013	2.071908861	0.4925
-2.02535443	2.071908861	0.4975
-41.38978987	51.19176709	0.504833333
33.37877722	51.19176709	0.526333333
33.37877722	2.933741772	0.4955
-41.38978987	2.933741772	0.520166667
-2.02535443	51.19176709	0.49
2.811870886	51.19176709	0.467666667
2.811870886	2.933741772	0.494666667
-2.02535443	2.933741772	0.489333333
44.84709114	52.91543291	0.503166667
122.129238	52.91543291	0.484166667
122.129238	2.071908861	0.518833333
44.84709114	2.071908861	0.513833333
85.46831646	28.45287089	0.499833333
89.67714684	28.45287089	0.495666667
89.67714684	26.53447089	0.498333333
85.46831646	26.53447089	0.480166667
65.94157215	40.03713418	0.503833333
104.8051266	40.03713418	0.522166667
104.8051266	14.95020759	0.5145
65.94157215	14.95020759	0.5155
45.47548608	52.91543291	0.4985
121.500843	52.91543291	0.485333333
121.500843	2.071908861	0.499333333
45.47548608	2.071908861	0.5295
85.46831646	52.91543291	0.469333333
89.0487519	52.91543291	0.489666667
89.0487519	2.071908861	0.508166667
85.46831646	2.071908861	0.4665
46.10388101	51.19176709	0.504
120.8724481	51.19176709	0.507666667
120.8724481	2.933741772	0.4895
46.10388101	2.933741772	0.491166667
85.46831646	51.19176709	0.464
90.30554177	51.19176709	0.490166667
90.30554177	2.933741772	0.512666667
85.46831646	2.933741772	0.497333333
-130.1402506	107.9027747	0.516333333
-52.8581038	107.9027747	0.504166667
-52.8581038	57.05925063	0.494166667
-130.1402506	57.05925063	0.504166667
-89.51902532	83.44021266	0.4695
-85.31019494	83.44021266	0.519
-85.31019494	81.52181266	0.504
-89.51902532	81.52181266	0.475666667
-109.0457696	95.02447595	0.4945
-70.18221519	95.02447595	0.495333333
-70.18221519	69.93754937	0.494666667
-109.0457696	69.93754937	0.5
-129.5118557	107.9027747	0.4885
-53.48649873	107.9027747	0.495333333
-53.48649873	57.05925063	0.491833333
-129.5118557	57.05925063	0.523666667
-89.51902532	107.9027747	0.494333333
-85.93858987	107.9027747	0.4835
-85.93858987	57.05925063	0.5005
-89.51902532	57.05925063	0.461
-128.8834608	106.1791089	0.514333333
-54.11489367	106.1791089	0.505833333
-54.11489367	57.92108354	0.504333333
-128.8834608	57.92108354	0.505666667
-89.51902532	106.1791089	0.472166667
-84.6818	106.1791089	0.494
-84.6818	57.92108354	0.487666667
-89.51902532	57.92108354	0.485166667
-42.64657975	107.9027747	0.5
34.63556709	107.9027747	0.492166667
34.63556709	57.05925063	0.505333333
-42.64657975	57.05925063	0.4855
-2.02535443	83.44021266	0.490166667
2.183475949	83.44021266	0.484666667
2.183475949	81.52181266	0.507666667
-2.02535443	81.52181266	0.497666667
-21.55209873	95.02447595	0.503666667
17.3114557	95.02447595	0.517166667
17.3114557	69.93754937	0.508166667
-21.55209873	69.93754937	0.4885
-42.01818481	107.9027747	0.506666667
34.00717215	107.9027747	0.494666667
34.00717215	57.05925063	0.5065
-42.01818481	57.05925063	0.497166667
-2.02535443	107.9027747	0.4985
1.555081013	107.9027747	0.499166667
1.555081013	57.05925063	0.4915
-2.02535443	57.05925063	0.475166667
-41.38978987	106.1791089	0.500833333
33.37877722	106.1791089	0.502833333
33.37877722	57.92108354	0.506333333
-41.38978987	57.92108354	0.527166667
-2.02535443	106.1791089	0.458666667
2.811870886	106.1791089	0.484833333
2.811870886	57.92108354	0.485166667
-2.02535443	57.92108354	0.488166667
44.84709114	107.9027747	0.498166667
122.129238	107.9027747	0.495
122.129238	57.05925063	0.489166667
44.84709114	57.05925063	0.498833333
85.46831646	83.44021266	0.483
89.67714684	83.44021266	0.501166667
89.67714684	81.52181266	0.508666667
85.46831646	81.52181266	0.485666667
65.94157215	95.02447595	0.494333333
104.8051266	95.02447595	0.493166667
104.8051266	69.93754937	0.492333333
65.94157215	69.93754937	0.481
45.47548608	107.9027747	0.49
121.500843	107.9027747	0.4895
121.500843	57.05925063	0.484333333
45.47548608	57.05925063	0.493
85.46831646	107.9027747	0.503166667
89.0487519	107.9027747	0.484833333
89.0487519	57.05925063	0.5015
85.46831646	57.05925063	0.471166667
46.10388101	106.1791089	0.484666667
120.8724481	106.1791089	0.5115
120.8724481	57.92108354	0.495
46.10388101	57.92108354	0.498166667
85.46831646	106.1791089	0.4765
90.30554177	106.1791089	0.491166667
90.30554177	57.92108354	0.491
85.46831646	57.92108354	0.478333333
-130.1402506	162.8901165	0.506
-52.8581038	162.8901165	0.498
-52.8581038	112.0465924	0.492666667
-130.1402506	112.0465924	0.499166667
-89.51902532	138.4275544	0.486666667
-85.31019494	138.4275544	0.499
-85.31019494	136.5091544	0.4835
-89.51902532	136.5091544	0.5005
-109.0457696	150.0118177	0.5185
-70.18221519	150.0118177	0.501833333
-70.18221519	124.9248911	0.513333333
-109.0457696	124.9248911	0.509
-129.5118557	162.8901165	0.5035
-53.48649873	162.8901165	0.503
-53.48649873	112.0465924	0.481166667
-129.5118557	112.0465924	0.5155
-89.51902532	162.8901165	0.498
-85.93858987	162.8901165	0.510833333
-85.93858987	112.0465924	0.505166667
-89.51902532	112.0465924	0.4585
-128.8834608	161.1664506	0.515833333
-54.11489367	161.1664506	0.508333333
-54.11489367	112.9084253	0.507666667
-128.8834608	112.9084253	0.512
-89.51902532	161.1664506	0.474333333
-84.6818	161.1664506	0.5165
-84.6818	112.9084253	0.488666667
-89.51902532	112.9084253	0.491166667
-42.64657975	162.8901165	0.5095
34.63556709	162.8901165	0.493833333
34.63556709	112.0465924	0.506333333
-42.64657975	112.0465924	0.5135
-2.02535443	138.4275544	0.488
2.183475949	138.4275544	0.496333333
2.183475949	136.5091544	0.507
-2.02535443	136.5091544	0.4845
-21.55209873	150.0118177	0.519333333
17.3114557	150.0118177	0.510666667
17.3114557	124.9248911	0.502666667
-21.55209873	124.9248911	0.519
-42.01818481	162.8901165	0.4965
34.00717215	162.8901165	0.505166667
34.00717215	112.0465924	0.506333333
-42.01818481	112.0465924	0.503
-2.02535443	162.8901165	0.478833333
1.555081013	162.8901165	0.488166667
1.555081013	112.0465924	0.503666667
-2.02535443	112.0465924	0.4705
-41.38978987	161.1664506	0.508333333
33.37877722	161.1664506	0.502166667
33.37877722	112.9084253	0.494
-41.38978987	112.9084253	0.532666667
-2.02535443	161.1664506	0.521333333
2.811870886	161.1664506	0.520333333
2.811870886	112.9084253	0.501
-2.02535443	112.9084253	0.483333333
44.84709114	162.8901165	0.507
122.129238	162.8901165	0.485666667
122.129238	112.0465924	0.478
44.84709114	112.0465924	0.500166667
85.46831646	138.4275544	0.495
89.67714684	138.4275544	0.494166667
89.67714684	136.5091544	0.4905
85.46831646	136.5091544	0.47
65.94157215	150.0118177	0.504333333
104.8051266	150.0118177	0.506333333
104.8051266	124.9248911	0.505
65.94157215	124.9248911	0.498833333
45.47548608	162.8901165	0.495833333
121.500843	162.8901165	0.494
121.500843	112.0465924	0.506833333
45.47548608	112.0465924	0.513
85.46831646	162.8901165	0.484
89.0487519	162.8901165	0.487166667
89.0487519	112.0465924	0.495833333
85.46831646	112.0465924	0.471833333
46.10388101	161.1664506	0.516833333
120.8724481	161.1664506	0.484166667
120.8724481	112.9084253	0.503833333
46.10388101	112.9084253	0.522833333
85.46831646	161.1664506	0.493166667
90.30554177	161.1664506	0.494
90.30554177	112.9084253	0.498666667
85.46831646	112.9084253	0.477666667
